,TRUST,TRUST++ MV,TRUST++ tuned,boosting,MC,K_tuned
0,0.0558595041322315,0.039107438016529,0.039107438016529,0.0285454545454545,0.1631818181818178,0.0
1,0.0523181818181819,0.038504132231405,0.038504132231405,0.0324504132231405,0.1634793388429746,0.0
2,0.0493181818181819,0.0373760330578513,0.0373760330578513,0.0310991735537189,0.1605619834710739,0.0
3,0.052615702479339,0.0399214876033059,0.0399214876033059,0.0333140495867769,0.1602231404958673,0.0
4,0.0617272727272728,0.0366611570247934,0.0366611570247934,0.0292479338842975,0.1654545454545449,0.0
5,0.0529628099173555,0.0359545454545455,0.0359545454545455,0.0285826446280991,0.1623966942148754,0.0
6,0.054900826446281,0.0378305785123967,0.0378305785123967,0.03,0.1640826446280988,0.0
7,0.0518677685950415,0.0371652892561984,0.0371652892561984,0.0280826446280992,0.1650991735537185,0.0
8,0.0583347107438017,0.0373636363636363,0.0377727272727273,0.0276198347107437,0.1636446280991732,0.0
9,0.0536942148760331,0.0423925619834711,0.0423925619834711,0.0350454545454545,0.1613966942148755,0.0
10,0.0481818181818183,0.0386652892561984,0.0386652892561984,0.0332272727272727,0.1579999999999995,0.0
11,0.0551652892561984,0.039710743801653,0.0405826446280992,0.0300743801652892,0.1685826446280985,0.0
12,0.0566528925619836,0.0405000000000001,0.040904958677686,0.0302479338842975,0.1601776859504127,0.0
13,0.0494586776859505,0.043107438016529,0.043107438016529,0.0294752066115702,0.1611115702479334,0.0
14,0.0549049586776861,0.0384256198347108,0.0384256198347108,0.0316487603305785,0.1637644628099168,0.0
15,0.0498016528925621,0.0364421487603306,0.0364421487603306,0.0296735537190082,0.1630743801652888,0.0
16,0.0680619834710745,0.0372933884297521,0.0372933884297521,0.0328471074380165,0.1610123966942144,0.0
17,0.0538429752066116,0.0382355371900827,0.0382355371900827,0.027289256198347,0.1629958677685945,0.0
18,0.0526694214876034,0.0406446280991736,0.0406446280991736,0.0289586776859504,0.162661157024793,0.0
19,0.0550578512396695,0.0368884297520662,0.0368884297520662,0.028396694214876,0.1609173553719003,0.0
20,0.0519793388429753,0.0362975206611571,0.0362975206611571,0.0336942148760331,0.1600867768595036,0.0
21,0.0597438016528927,0.0374462809917356,0.0374462809917356,0.0292479338842975,0.1655950413223137,0.0
22,0.0578677685950414,0.0391652892561984,0.0391652892561984,0.0319710743801652,0.166256198347107,0.0
23,0.0559710743801653,0.0401239669421488,0.0401239669421488,0.0322355371900826,0.1627107438016523,0.0
24,0.0541900826446281,0.0370537190082645,0.0370537190082645,0.0358595041322314,0.167264462809917,0.0
25,0.0510454545454547,0.0378512396694215,0.0380330578512397,0.0306446280991735,0.1649999999999995,0.0
26,0.05788016528925632,0.037148760330578574,0.037148760330578574,0.02989256198347106,0.166268595041322,100.0
27,0.05109917355371907,0.04027272727272733,0.04027272727272733,0.030561983471074375,0.16173966942148718,100.0
28,0.055119834710743935,0.040206611570248026,0.040206611570248026,0.029632231404958676,0.15961157024793338,100.0
29,0.05384297520661178,0.035371900826446354,0.035371900826446354,0.02921074380165291,0.1653471074380161,100.0
