,Nflow
0,0.026276859504132225
1,0.036876033057851254
2,0.0282768595041322
3,0.03676859504132233
4,0.026235537190082644
5,0.028285123966942147
6,0.03623553719008262
7,0.03371074380165287
8,0.02773553719008266
9,0.02675206611570249
10,0.031280991735537195
11,0.027123966942148758
12,0.041545454545454504
13,0.02924380165289257
14,0.03477272727272725
15,0.03751652892561986
16,0.02561157024793389
17,0.035413223140495886
18,0.02993388429752063
19,0.030454545454545463
20,0.030185950413223153
21,0.023876033057851236
22,0.03477272727272725
23,0.03751652892561986
24,0.02561157024793389
25,0.035413223140495886
26,0.02993388429752063
27,0.030454545454545463
28,0.030185950413223153
29,0.023876033057851236
