,Nflow
0,0.04263636363636367
1,0.04221487603305787
2,0.04868181818181821
3,0.0419628099173554
4,0.040471074380165305
5,0.05085950413223143
6,0.053314049586776886
7,0.042818181818181825
8,0.038793388429752065
9,0.0450330578512397
10,0.04074793388429753
11,0.05112396694214879
12,0.043148760330578545
13,0.0356900826446281
14,0.03540082644628101
15,0.036260330578512405
16,0.033673553719008285
17,0.047409090909090935
18,0.04930991735537193
19,0.039318181818181815
20,0.035991735537190074
21,0.04609090909090913
22,0.03885537190082646
23,0.04440082644628101
24,0.03152066115702481
25,0.04146280991735539
26,0.0457520661157025
27,0.04961157024793392
28,0.03675206611570249
29,0.04832644628099175
