,Nflow
0,0.02841322314049587
1,0.03073966942148761
2,0.03859504132231406
3,0.027731404958677687
4,0.026942148760330565
5,0.025814049586776855
6,0.03503719008264465
7,0.03225619834710741
8,0.04145454545454548
9,0.02859917355371901
10,0.026024793388429744
11,0.03247520661157026
12,0.028371900826446264
13,0.02942975206611568
14,0.026202479338842975
15,0.03240495867768597
16,0.027367768595041315
17,0.025574380165289252
18,0.03416115702479341
19,0.025066115702479335
20,0.02726859504132232
21,0.026566115702479333
22,0.030495867768595034
23,0.02407851239669421
24,0.03163636363636364
25,0.031111570247933897
26,0.029458677685950427
27,0.029235537190082626
28,0.03626446280991737
29,0.025789256198347103
