,Nflow
0,0.05126446280991737
1,0.03491322314049587
2,0.038438016528925645
3,0.03675619834710745
4,0.042657024793388454
5,0.038925619834710753
6,0.03980578512396694
7,0.03686776859504134
8,0.04098760330578514
9,0.04349173553719011
10,0.041169421487603323
11,0.04700826446280994
12,0.043549586776859515
13,0.03194628099173555
14,0.04488016528925622
15,0.0405123966942149
16,0.03470247933884299
17,0.03796694214876034
18,0.043214876033057875
19,0.04274793388429754
20,0.04526446280991739
21,0.042987603305785146
22,0.04526446280991739
23,0.042987603305785146
24,0.04526446280991739
25,0.042987603305785146
26,0.04526446280991739
27,0.042987603305785146
28,0.04526446280991739
29,0.042987603305785146
