,Nflow
0,0.049491735537190114
1,0.04508264462809919
2,0.042760330578512425
3,0.047185950413223175
4,0.04735950413223143
5,0.050607438016528956
6,0.04659504132231406
7,0.04895041322314047
8,0.04371900826446283
9,0.04402066115702482
10,0.04566528925619839
11,0.04497520661157028
12,0.046272727272727306
13,0.04557438016528928
14,0.04219008264462813
15,0.036409090909090926
16,0.0367520661157025
17,0.04646694214876035
18,0.045033057851239684
19,0.048698347107438034
20,0.049190082644628125
21,0.04023966942148761
22,0.0511818181818182
23,0.031400826446281005
24,0.033991735537190086
25,0.044119834710743815
26,0.027425619834710754
27,0.04083471074380168
28,0.046727272727272735
29,0.04772314049586779
