,Nflow
0,0.03817355371900829
1,0.02719834710743801
2,0.03007851239669422
3,0.03213636363636365
4,0.026161157024793397
5,0.0294793388429752
6,0.025958677685950407
7,0.027082644628099176
8,0.031896694214876044
9,0.02999999999999997
10,0.030508264462809923
11,0.0395206611570248
12,0.03447107438016524
13,0.03186776859504133
14,0.03296694214876035
15,0.02756611570247935
16,0.032462809917355374
17,0.0316900826446281
18,0.032603305785123965
19,0.04076859504132234
20,0.02346280991735536
21,0.027520661157024794
22,0.029066115702479328
23,0.03274793388429753
24,0.02942561983471076
25,0.036442148760330605
26,0.03134710743801654
27,0.03321074380165292
28,0.027942148760330573
29,0.03213636363636365
