,Nflow
0,0.02430165289256197
1,0.03158677685950414
2,0.03436363636363633
3,0.028958677685950424
4,0.026987603305785136
5,0.03254545454545452
6,0.02689256198347107
7,0.033280991735537176
8,0.02432644628099172
9,0.03128512396694216
10,0.0285785123966942
11,0.026595041322314057
12,0.02718595041322313
13,0.026917355371900823
14,0.025338842975206607
15,0.029057851239669433
16,0.027979338842975196
17,0.043917355371900786
18,0.033475206611570274
19,0.02575619834710744
20,0.025995867768595044
21,0.03192975206611571
22,0.04133471074380162
23,0.031553719008264466
24,0.03451239669421489
25,0.02916942148760328
26,0.029500000000000012
27,0.038838842975206636
28,0.03272727272727274
29,0.028946280991735546
