,Nflow
0,0.03362368
1,0.03837952000000001
2,0.0374496
3,0.04391104000000003
4,0.04424255999999999
5,0.040210559999999985
6,0.04108799999999999
7,0.04723072000000001
8,0.03815296000000002
9,0.03432832000000001
10,0.04419839999999999
11,0.04413376
12,0.0430432
13,0.04009151999999999
14,0.04473343999999999
15,0.04591232
16,0.03384256
17,0.03680064
18,0.050273279999999976
19,0.037662720000000025
20,0.03817984000000001
21,0.05357568
22,0.04107135999999999
23,0.04391104000000003
24,0.04424255999999999
25,0.040210559999999985
26,0.04108799999999999
27,0.04723072000000001
28,0.03815296000000002
29,0.03432832000000001
