,Nflow
0,0.040923520000000005
1,0.04888831999999999
2,0.03665728000000001
3,0.04232256000000001
4,0.04891775999999998
5,0.03791168000000001
6,0.037457920000000006
7,0.03790208
8,0.03928448000000001
9,0.04732479999999999
10,0.04013888000000001
11,0.03790208
12,0.03928448000000001
13,0.04732479999999999
14,0.04013888000000001
15,0.03790208
16,0.03928448000000001
17,0.04732479999999999
18,0.04013888000000001
19,0.03790208
20,0.03928448000000001
21,0.04732479999999999
22,0.04013888000000001
23,0.03790208
24,0.03928448000000001
25,0.04732479999999999
26,0.04013888000000001
27,0.03790208
28,0.03928448000000001
29,0.04732479999999999
