,Nflow
0,0.048795519999999995
1,0.05152960000000001
2,0.04742336000000001
3,0.05630464000000001
4,0.05185472000000001
5,0.05071872000000001
6,0.04909760000000002
7,0.05655808000000001
8,0.04106176000000001
9,0.11484159999999997
10,0.04788608000000002
11,0.08087359999999999
12,0.052700800000000006
13,0.060726400000000014
14,0.04406400000000001
15,0.04788608000000002
16,0.08087359999999999
17,0.052700800000000006
18,0.060726400000000014
19,0.04406400000000001
20,0.04788608000000002
21,0.08087359999999999
22,0.052700800000000006
23,0.060726400000000014
24,0.04406400000000001
25,0.04788608000000002
26,0.08087359999999999
27,0.052700800000000006
28,0.060726400000000014
29,0.04406400000000001
