,Nflow
0,0.04118272000000003
1,0.04495808
2,0.04221184000000002
3,0.05111615999999998
4,0.047330560000000015
5,0.05457727999999999
6,0.04489728000000001
7,0.04709696
8,0.056245759999999985
9,0.04834496000000001
10,0.043968000000000014
11,0.037086080000000014
12,0.04822975999999999
13,0.05470784000000001
14,0.044439040000000006
15,0.05166655999999999
16,0.04123520000000002
17,0.04707008
18,0.04457344
19,0.04340672
20,0.049468160000000004
21,0.04116352000000002
22,0.038608640000000014
23,0.04019840000000002
24,0.038533760000000014
25,0.05620095999999999
26,0.05111744000000001
27,0.060522239999999984
28,0.04073856000000003
29,0.056245759999999985
