,Nflow
0,0.04311296000000001
1,0.03871936
2,0.05925823999999999
3,0.0411808
4,0.04054464
5,0.032959360000000014
6,0.04816448000000001
7,0.05216319999999998
8,0.04954239999999998
9,0.036867840000000006
10,0.03843392000000001
11,0.038088320000000016
12,0.04144063999999999
13,0.035220480000000026
14,0.03895360000000001
15,0.03818496000000001
16,0.038088320000000016
17,0.04144063999999999
18,0.035220480000000026
19,0.03895360000000001
20,0.03818496000000001
21,0.038088320000000016
22,0.04144063999999999
23,0.035220480000000026
24,0.03895360000000001
25,0.03818496000000001
26,0.038088320000000016
27,0.04144063999999999
28,0.035220480000000026
29,0.03895360000000001
