,Nflow
0,0.05536704
1,0.06487359999999999
2,0.04593920000000002
3,0.045022080000000006
4,0.09013439999999999
5,0.05561920000000001
6,0.05870976000000001
7,0.04287424
8,0.09013439999999999
9,0.05561920000000001
10,0.05870976000000001
11,0.04287424
12,0.09013439999999999
13,0.05561920000000001
14,0.05870976000000001
15,0.04287424
16,0.09013439999999999
17,0.05561920000000001
18,0.05870976000000001
19,0.04287424
20,0.09013439999999999
21,0.05561920000000001
22,0.05870976000000001
23,0.04287424
24,0.09013439999999999
25,0.05561920000000001
26,0.05870976000000001
27,0.04287424
28,0.09013439999999999
29,0.05561920000000001
