,Nflow
0,0.03802624000000002
1,0.04126272000000001
2,0.03807040000000001
3,0.041782400000000004
4,0.040483200000000004
5,0.03939776000000002
6,0.0453696
7,0.04325952
8,0.05082623999999998
9,0.05736896
10,0.03911040000000002
11,0.03939776000000002
12,0.0453696
13,0.04325952
14,0.05082623999999998
15,0.05736896
16,0.03911040000000002
17,0.03939776000000002
18,0.0453696
19,0.04325952
20,0.05082623999999998
21,0.05736896
22,0.03911040000000002
23,0.03939776000000002
24,0.0453696
25,0.04325952
26,0.05082623999999998
27,0.05736896
28,0.03911040000000002
29,0.03939776000000002
