,Nflow
0,0.07412095999999999
1,0.06942208
2,0.06223232
3,0.046449280000000016
4,0.04613568000000001
5,0.050707840000000025
6,0.04543360000000001
7,0.05524096
8,0.05969152000000001
9,0.07672831999999999
10,0.05572544
11,0.06030656
12,0.05012096000000001
13,0.050713600000000005
14,0.055553280000000003
15,0.05012096000000001
16,0.050713600000000005
17,0.055553280000000003
18,0.05012096000000001
19,0.050713600000000005
20,0.055553280000000003
21,0.05012096000000001
22,0.050713600000000005
23,0.055553280000000003
24,0.05012096000000001
25,0.050713600000000005
26,0.055553280000000003
27,0.05012096000000001
28,0.050713600000000005
29,0.055553280000000003
