,Nflow
0,0.038222080000000026
1,0.03905792000000003
2,0.035511040000000015
3,0.039461760000000005
4,0.03801472000000001
5,0.04772416000000001
6,0.04952959999999999
7,0.03869568000000002
8,0.041445119999999995
9,0.05201856
10,0.039461760000000005
11,0.03801472000000001
12,0.04772416000000001
13,0.04952959999999999
14,0.03869568000000002
15,0.041445119999999995
16,0.05201856
17,0.039461760000000005
18,0.03801472000000001
19,0.04772416000000001
20,0.04952959999999999
21,0.03869568000000002
22,0.041445119999999995
23,0.05201856
24,0.039461760000000005
25,0.03801472000000001
26,0.04772416000000001
27,0.04952959999999999
28,0.03869568000000002
29,0.041445119999999995
