,Nflow
0,0.06757421875000001
1,0.06487890624999999
2,0.06049609375000001
3,0.060085937500000006
4,0.06181250000000001
5,0.08470312499999999
6,0.08168750000000001
7,0.057847656250000004
8,0.06682421875
9,0.05597265625
10,0.0625234375
11,0.07326171875
12,0.0738046875
13,0.06016796875
14,0.05935546875
15,0.06639062500000001
16,0.07167578125
17,0.06785156249999999
18,0.06269921875000001
19,0.05784375000000001
20,0.0556328125
21,0.06400390625
22,0.06366406250000001
23,0.06776953125
24,0.07255078125
25,0.06615625
26,0.06641015624999999
27,0.06753515625
28,0.06050781250000001
29,0.0616796875
