,Nflow
0,0.05711718749999999
1,0.06897265624999999
2,0.07476953125
3,0.0935546875
4,0.11182031249999999
5,0.08346484374999999
6,0.08066015625
7,0.07956640625
8,0.054605468750000004
9,0.06344140625
10,0.0655625
11,0.07284765625
12,0.06576953124999999
13,0.059734375
14,0.0673125
15,0.06351171875
16,0.061382812499999995
17,0.06016015625
18,0.06803515624999999
19,0.067109375
20,0.06915624999999999
21,0.06418359375
22,0.06532812499999999
23,0.06592187499999999
24,0.0659296875
25,0.07207812499999999
26,0.07853515624999999
27,0.04844921875000001
28,0.08774218750000001
29,0.06787499999999999
