,Nflow
0,0.10648437500000002
1,0.067265625
2,0.06087500000000001
3,0.0857421875
4,0.06221484375
5,0.08420312499999999
6,0.09498437500000001
7,0.0736484375
8,0.07908984375
9,0.08788671874999998
10,0.06670703124999999
11,0.0699609375
12,0.064359375
13,0.06364453125
14,0.06487890625
15,0.07398828125000001
16,0.06751953124999999
17,0.06721484375
18,0.07441015625
19,0.08440234375
20,0.096046875
21,0.07390624999999999
22,0.09635546874999998
23,0.0793671875
24,0.08754296875
25,0.07657421874999999
26,0.0841640625
27,0.0689296875
28,0.07148046875
29,0.07153124999999999
