,Nflow
0,0.0919453125
1,0.08140234375
2,0.066
3,0.06648046875000001
4,0.0626640625
5,0.07955078125
6,0.07834765625000001
7,0.05756640624999999
8,0.07040234375
9,0.10315625
10,0.08396484375
11,0.099265625
12,0.07789453125
13,0.05870703125
14,0.07828515624999999
15,0.06725390624999998
16,0.06467187499999999
17,0.08514843750000001
18,0.0860546875
19,0.07852734374999999
20,0.08144921875000001
21,0.07202734375000001
22,0.07212890625000001
23,0.0667734375
24,0.0851171875
25,0.0749453125
26,0.079390625
27,0.06271093750000001
28,0.08725390624999999
29,0.08737109375
