,Nflow
0,0.070015625
1,0.07704296875
2,0.06826171875
3,0.06794921874999998
4,0.06833984374999999
5,0.0860703125
6,0.05821093749999999
7,0.0657421875
8,0.07846484374999999
9,0.06832812499999999
10,0.08633984374999999
11,0.0703125
12,0.06549609375000001
13,0.0684453125
14,0.07553125
15,0.07115234374999999
16,0.06709765625
17,0.07285546875
18,0.06426171875
19,0.063640625
20,0.06988671875
21,0.07286328124999998
22,0.06695312499999999
23,0.074578125
24,0.06014453125
25,0.08434765625
26,0.07414453125
27,0.0656875
28,0.06311718749999999
29,0.06321484375
