,Nflow
0,0.0805625
1,0.07250390625
2,0.07817968750000001
3,0.08405859375
4,0.07456640625
5,0.0885703125
6,0.07941015625
7,0.11155078124999998
8,0.09492578125
9,0.06953515624999998
10,0.06766015624999999
11,0.07475390624999999
12,0.08484765625000001
13,0.07663671875
14,0.0762109375
15,0.08009374999999999
16,0.06401171874999999
17,0.05326562500000001
18,0.08477343749999999
19,0.061257812499999995
20,0.055874999999999994
21,0.07145312499999999
22,0.07873046874999999
23,0.08894140625
24,0.08373828124999999
25,0.07425781249999999
26,0.07542187500000001
27,0.08574609375
28,0.06947656249999999
29,0.07507031249999999
