,Nflow
0,0.0610703125
1,0.054078125
2,0.06635156249999999
3,0.07150781249999999
4,0.06405078125
5,0.06888671874999999
6,0.05985546875
7,0.07491796875
8,0.06963671874999999
9,0.06269140625
10,0.07096875
11,0.05840625000000001
12,0.07157812499999999
13,0.09852734375
14,0.09486328125
15,0.0541796875
16,0.06508984375
17,0.06803125
18,0.06361718749999999
19,0.11970703125000001
20,0.053003906249999996
21,0.06007812499999999
22,0.06357421875
23,0.066390625
24,0.0663125
25,0.06530859374999999
26,0.05809375
27,0.07755078124999999
28,0.09725390625
29,0.07794140624999998
