,TRUST,TRUST++ MV,TRUST++ tuned,boosting,MC,K_tuned
0,0.04537500000000002,0.036695312500000056,0.036695312500000056,0.043144531250000014,0.0761953125000001,100.0
1,0.051468750000000035,0.03814843750000003,0.03875781250000004,0.0406796875,0.07557421875000002,90.0
2,0.04806640625000007,0.037679687500000024,0.037679687500000024,0.037945312500000036,0.07748828125000003,100.0
3,0.05088671875000001,0.03952734375000006,0.03952734375000006,0.03889843750000002,0.07902734375000002,100.0
4,0.05294531249999999,0.04086718750000003,0.04086718750000003,0.03919531250000004,0.07373046875000004,100.0
5,0.04521093750000003,0.036597656250000034,0.035996093750000034,0.04011718750000005,0.07807031250000003,95.0
6,0.044433593750000014,0.03729296875000005,0.037273437500000055,0.041750000000000044,0.07619921875000002,90.0
7,0.04759375000000006,0.03583593750000005,0.03583593750000005,0.03617968750000005,0.08072265625000005,100.0
8,0.04938281250000004,0.03679296875000001,0.03679296875000001,0.04353906250000001,0.07741015625000004,100.0
9,0.05231640625000001,0.03851562500000004,0.03851562500000004,0.03633203125000003,0.07520312500000007,100.0
10,0.04906250000000002,0.03693750000000008,0.03726171875000003,0.04287500000000002,0.07781640625000003,95.0
11,0.05138671875000007,0.03821484375000005,0.03821484375000005,0.045695312499999974,0.07826562500000009,100.0
12,0.05768750000000009,0.04213281250000006,0.04213281250000006,0.03860937500000004,0.07655859375000004,100.0
13,0.05404296875000005,0.03822656250000004,0.03825781250000004,0.036496093750000014,0.07780468750000007,95.0
14,0.056957031250000005,0.03812109375000001,0.03975000000000007,0.04042578125000001,0.07801171875000001,50.0
15,0.05371093750000005,0.03751171875000004,0.03751171875000004,0.03577734374999998,0.07503125000000008,100.0
16,0.05175000000000003,0.03711718750000008,0.03711718750000008,0.034867187500000014,0.07853125000000002,100.0
17,0.061378906250000045,0.03648046875000006,0.03648046875000006,0.0407109375,0.07901562500000006,100.0
18,0.0434453125,0.034968750000000055,0.034968750000000055,0.033984374999999976,0.07717968750000004,100.0
19,0.052960937500000096,0.03968359375000005,0.03823828125000007,0.04157421874999999,0.07754687500000006,90.0
20,0.05006640625000009,0.03770703125000003,0.03770703125000003,0.04223828125000004,0.07843750000000005,100.0
21,0.05382812500000004,0.038648437500000056,0.038648437500000056,0.03589062500000005,0.07817968750000003,100.0
22,0.05178125000000005,0.03619140625000005,0.03619140625000005,0.03484765625000004,0.07703906250000007,100.0
23,0.04244531250000003,0.035886718750000025,0.035886718750000025,0.04237109375000001,0.07778125000000004,100.0
24,0.04853515625000006,0.038031250000000016,0.038031250000000016,0.03754687500000003,0.07702734375000005,100.0
25,0.047250000000000035,0.03951562499999999,0.03951562499999999,0.038675781250000034,0.07715625000000001,100.0
26,0.05536328125000004,0.03807031250000005,0.03807031250000005,0.037265625000000024,0.07638281249999997,100.0
27,0.05502343750000012,0.03536718750000007,0.035750000000000066,0.03875390625000002,0.07610937500000005,95.0
28,0.05119921875000001,0.033816406250000035,0.033816406250000035,0.042453125000000015,0.07730078125000002,100.0
29,0.0,0.0,0.0,0.0,0.0,0.0
