,Nflow
0,0.12342578124999999
1,0.1543671875
2,0.1194375
3,0.143171875
4,0.15279296875
5,0.14803906249999998
6,0.15300390625
7,0.0955703125
8,0.12217578125
9,0.1540078125
10,0.11019140625000001
11,0.11396875000000001
12,0.14595703125
13,0.1369296875
14,0.12005859375
15,0.1160859375
16,0.1569765625
17,0.1205703125
18,0.15417578125
19,0.12103515625
20,0.11558984375
21,0.12530859375
22,0.1555703125
23,0.10162500000000001
24,0.12788671875000002
25,0.14479296875
26,0.12012890625000001
27,0.12137500000000001
28,0.14572265625000003
29,0.15758984375
