,Nflow
0,0.06115625000000001
1,0.06957812499999999
2,0.061722656250000014
3,0.06686328124999999
4,0.06825390625000001
5,0.066578125
6,0.06814453125
7,0.06575781250000001
8,0.08256250000000001
9,0.0779609375
10,0.07704687500000001
11,0.06073437499999999
12,0.058878906249999995
13,0.06632031249999999
14,0.06258203125000002
15,0.05448828125000001
16,0.06447265625000001
17,0.06496875000000002
18,0.05486328124999999
19,0.05922656250000001
20,0.05892968750000001
21,0.06087890625
22,0.0608359375
23,0.05633984375000001
24,0.05887109375000001
25,0.05971484375000001
26,0.058710937500000004
27,0.07148828125000001
28,0.0577890625
29,0.063265625
