,Nflow
0,0.12157421874999999
1,0.10559765625000002
2,0.1118046875
3,0.10200000000000001
4,0.11334375000000001
5,0.11020703125
6,0.11183593750000001
7,0.102765625
8,0.09783984375000002
9,0.10801562500000002
10,0.10562109375
11,0.12215234375000002
12,0.10588671875000003
13,0.10573046875000001
14,0.1066328125
15,0.12034765625
16,0.10405468750000002
17,0.1043828125
18,0.11743750000000001
19,0.11233203125
20,0.11052343750000002
21,0.1072421875
22,0.11708593750000001
23,0.0975234375
24,0.1153203125
25,0.10589843750000003
26,0.10744140625000001
27,0.11273437500000001
28,0.11679296875
29,0.13392187500000002
