,Nflow
0,0.03560499999999998
1,0.03326499999999998
2,0.036904999999999986
3,0.029609999999999994
4,0.04003999999999997
5,0.032989999999999985
6,0.032989999999999985
7,0.032989999999999985
8,0.032989999999999985
9,0.032989999999999985
10,0.032989999999999985
11,0.032989999999999985
12,0.032989999999999985
13,0.032989999999999985
14,0.032989999999999985
15,0.032989999999999985
16,0.032989999999999985
17,0.032989999999999985
18,0.032989999999999985
19,0.032989999999999985
20,0.032989999999999985
21,0.032989999999999985
22,0.032989999999999985
23,0.032989999999999985
24,0.032989999999999985
25,0.032989999999999985
26,0.032989999999999985
27,0.032989999999999985
28,0.032989999999999985
29,0.032989999999999985
