,TRUST,TRUST++ MV,TRUST++ tuned,boosting,MC,K_tuned
0,0.0222699999999999,0.0191249999999999,0.0191249999999999,0.0258949999999999,0.0215199999999999,0.0
1,0.0220149999999999,0.0169899999999999,0.0168499999999999,0.023495,0.0201849999999999,0.0
2,0.021165,0.018385,0.0186649999999999,0.023995,0.0229399999999999,0.0
3,0.0224299999999999,0.0181749999999999,0.0187699999999999,0.024775,0.0210949999999999,0.0
4,0.022269999999999984,0.019124999999999982,0.019124999999999982,0.02589499999999999,0.021519999999999966,100.0
5,0.022014999999999993,0.016989999999999984,0.016849999999999987,0.023495000000000002,0.020184999999999988,90.0
6,0.021165000000000003,0.018385,0.018664999999999977,0.023995000000000023,0.022939999999999978,85.0
7,0.022429999999999985,0.018174999999999993,0.01876999999999999,0.02477500000000002,0.02109499999999998,90.0
8,0.02051499999999998,0.017640000000000006,0.017554999999999987,0.024129999999999974,0.021419999999999974,90.0
9,0.020425,0.019274999999999987,0.019229999999999966,0.025060000000000006,0.020519999999999983,80.0
10,0.021605000000000006,0.01831000000000001,0.019059999999999994,0.02339,0.02087499999999995,90.0
11,0.02195500000000001,0.018414999999999983,0.018284999999999982,0.025634999999999998,0.02028999999999998,95.0
12,0.021284999999999964,0.017504999999999982,0.01700499999999999,0.023404999999999974,0.02157,85.0
13,0.020495000000000006,0.018704999999999992,0.018704999999999992,0.024434999999999995,0.021484999999999976,100.0
14,0.020164999999999992,0.01713999999999998,0.01713999999999998,0.023499999999999976,0.021014999999999985,100.0
15,0.023065000000000002,0.019929999999999976,0.019929999999999976,0.024044999999999997,0.021919999999999957,100.0
16,0.02035,0.01753499999999998,0.01753499999999998,0.022744999999999994,0.021010000000000004,100.0
17,0.022434999999999986,0.02006499999999997,0.01938999999999999,0.023309999999999994,0.021565000000000004,90.0
18,0.02274000000000001,0.019419999999999972,0.019154999999999995,0.024519999999999997,0.021189999999999997,95.0
19,0.023209999999999998,0.01883999999999998,0.01904999999999998,0.025859999999999998,0.02053999999999999,95.0
20,0.026089999999999988,0.020799999999999978,0.020944999999999995,0.02488999999999998,0.020894999999999976,85.0
21,0.020535000000000005,0.018994999999999998,0.01877999999999998,0.02355,0.020329999999999977,90.0
22,0.02299499999999999,0.020179999999999986,0.020179999999999986,0.02535999999999999,0.021984999999999984,100.0
23,0.021684999999999965,0.01919499999999999,0.019534999999999983,0.023219999999999987,0.021119999999999993,80.0
24,0.02152999999999998,0.018234999999999984,0.018489999999999986,0.02508000000000001,0.02040999999999998,90.0
25,0.020810000000000013,0.01866499999999999,0.018574999999999994,0.024085000000000006,0.021784999999999978,85.0
26,0.02176999999999999,0.018904999999999984,0.018879999999999997,0.025225,0.020454999999999987,95.0
27,0.021089999999999987,0.019749999999999986,0.020074999999999985,0.025365,0.020674999999999978,95.0
28,0.022144999999999984,0.019875,0.019579999999999983,0.024959999999999993,0.020544999999999983,95.0
29,0.02321,0.018480000000000007,0.018759999999999978,0.026635,0.020825000000000014,85.0
