,Nflow
0,0.034240000000000013
1,0.03445499999999999
2,0.030914999999999998
3,0.03328
4,0.03003499999999999
5,0.03200000000000001
6,0.032275
7,0.03170499999999999
8,0.032715000000000015
9,0.030729999999999993
10,0.033495
11,0.035985000000000024
12,0.031164999999999988
13,0.030619999999999994
14,0.036204999999999994
15,0.03196999999999999
16,0.03161499999999999
17,0.03151000000000001
18,0.03347000000000001
19,0.04095499999999997
20,0.03634999999999997
21,0.038915000000000026
22,0.031209999999999988
23,0.030645
24,0.031030000000000005
25,0.03505500000000002
26,0.036540000000000024
27,0.03670499999999999
28,0.03545
29,0.031665
