,Nflow
0,0.02962999999999997
1,0.021654999999999997
2,0.02401500000000001
3,0.020384999999999986
4,0.021434999999999985
5,0.026264999999999983
6,0.02069999999999999
7,0.022680000000000006
8,0.025459999999999976
9,0.02530500000000001
10,0.023949999999999985
11,0.023055000000000003
12,0.022819999999999983
13,0.02069999999999999
14,0.022680000000000006
15,0.025459999999999976
16,0.02530500000000001
17,0.023949999999999985
18,0.023055000000000003
19,0.022819999999999983
20,0.02069999999999999
21,0.022680000000000006
22,0.025459999999999976
23,0.02530500000000001
24,0.023949999999999985
25,0.023055000000000003
26,0.022819999999999983
27,0.02069999999999999
28,0.022680000000000006
29,0.025459999999999976
