,Nflow
0,0.03795500000000002
1,0.03584500000000002
2,0.03838499999999998
3,0.039814999999999975
4,0.03162000000000001
5,0.034759999999999985
6,0.030745000000000005
7,0.03537500000000002
8,0.04481499999999999
9,0.03019499999999999
10,0.03265
11,0.03142500000000001
12,0.03562500000000002
13,0.030425000000000008
14,0.03838499999999998
15,0.039814999999999975
16,0.03162000000000001
17,0.034759999999999985
18,0.030745000000000005
19,0.03537500000000002
20,0.04481499999999999
21,0.03019499999999999
22,0.03265
23,0.03142500000000001
24,0.03562500000000002
25,0.030425000000000008
26,0.03838499999999998
27,0.039814999999999975
28,0.03162000000000001
29,0.034759999999999985
