,Nflow
0,0.023249999999999993
1,0.028749999999999984
2,0.02617
3,0.02457000000000001
4,0.024399999999999998
5,0.02562500000000001
6,0.02241
7,0.02556000000000001
8,0.028895000000000007
9,0.025234999999999976
10,0.025604999999999992
11,0.027139999999999977
12,0.02623000000000001
13,0.027590000000000014
14,0.02710499999999998
15,0.027685000000000005
16,0.029095000000000003
17,0.02623000000000001
18,0.023
19,0.02825500000000001
20,0.02833000000000002
21,0.027520000000000017
22,0.02304500000000001
23,0.030260000000000016
24,0.026905000000000016
25,0.024450000000000003
26,0.02793499999999999
27,0.029415000000000014
28,0.028085000000000006
29,0.027850000000000014
