,Nflow
0,0.01932
1,0.020715000000000004
2,0.03135500000000003
3,0.023474999999999975
4,0.022144999999999998
5,0.02285000000000001
6,0.01988
7,0.020500000000000004
8,0.024485000000000014
9,0.02251999999999998
10,0.020044999999999997
11,0.018090000000000002
12,0.02622499999999997
13,0.027805000000000014
14,0.029314999999999966
15,0.02285500000000001
16,0.04140000000000004
17,0.021739999999999995
18,0.029355000000000023
19,0.021835000000000004
20,0.021739999999999995
21,0.029355000000000023
22,0.021835000000000004
23,0.021739999999999995
24,0.029355000000000023
25,0.021835000000000004
26,0.021739999999999995
27,0.029355000000000023
28,0.021835000000000004
29,0.021739999999999995
