,Nflow
0,0.02849000000000002
1,0.019205
2,0.01951999999999999
3,0.021175000000000006
4,0.01924
5,0.025515000000000017
6,0.025215000000000015
7,0.024749999999999987
8,0.03340999999999996
9,0.019340000000000006
10,0.029265000000000013
11,0.02205999999999998
12,0.019969999999999984
13,0.02231500000000001
14,0.02218000000000001
15,0.022774999999999976
16,0.022585
17,0.020439999999999996
18,0.018294999999999995
19,0.021569999999999995
20,0.023654999999999968
21,0.02208500000000001
22,0.024099999999999976
23,0.022860000000000012
24,0.020754999999999982
25,0.02191
26,0.019335
27,0.02232499999999998
28,0.022860000000000012
29,0.020754999999999982
