,Nflow
0,0.02385999999999997
1,0.016149999999999987
2,0.01701499999999998
3,0.01761999999999999
4,0.01824499999999999
5,0.016244999999999992
6,0.017079999999999994
7,0.017954999999999995
8,0.017679999999999998
9,0.019059999999999987
10,0.016434999999999998
11,0.017364999999999988
12,0.018135
13,0.016969999999999992
14,0.01681
15,0.017399999999999992
16,0.018475
17,0.01674999999999999
18,0.017269999999999994
19,0.01742499999999999
20,0.016969999999999992
21,0.01681
22,0.017399999999999992
23,0.018475
24,0.01674999999999999
25,0.017269999999999994
26,0.01742499999999999
27,0.016969999999999992
28,0.01681
29,0.017399999999999992
