,Nflow
0,0.01736999999999998
1,0.016124999999999997
2,0.017079999999999988
3,0.018960000000000008
4,0.01674499999999999
5,0.017544999999999998
6,0.017429999999999973
7,0.018775
8,0.016664999999999982
9,0.016834999999999996
10,0.01705499999999998
11,0.018549999999999997
12,0.021824999999999973
13,0.017479999999999996
14,0.017124999999999987
15,0.017319999999999985
16,0.01895
17,0.017319999999999985
18,0.01895
19,0.017319999999999985
20,0.01895
21,0.017319999999999985
22,0.01895
23,0.017319999999999985
24,0.01895
25,0.017319999999999985
26,0.01895
27,0.017319999999999985
28,0.01895
29,0.017319999999999985
