,Nflow
0,0.029560000000000013
1,0.04002999999999999
2,0.03360500000000002
3,0.02931
4,0.031795
5,0.03277
6,0.037735000000000005
7,0.032840000000000015
8,0.03136499999999999
9,0.028674999999999996
10,0.05619
11,0.04155000000000003
12,0.034480000000000004
13,0.027090000000000006
14,0.03312500000000001
15,0.030935
16,0.03445000000000001
17,0.04002999999999999
18,0.03360500000000002
19,0.02931
20,0.031795
21,0.03277
22,0.037735000000000005
23,0.032840000000000015
24,0.03136499999999999
25,0.028674999999999996
26,0.05619
27,0.04155000000000003
28,0.034480000000000004
29,0.027090000000000006
