,Nflow
0,0.016834999999999992
1,0.01712
2,0.015779999999999985
3,0.018650000000000003
4,0.017689999999999977
5,0.01642499999999998
6,0.021909999999999968
7,0.017455000000000002
8,0.016404999999999993
9,0.017874999999999988
10,0.017689999999999994
11,0.018329999999999985
12,0.016359999999999996
13,0.017874999999999988
14,0.017689999999999994
15,0.018329999999999985
16,0.016359999999999996
17,0.017874999999999988
18,0.017689999999999994
19,0.018329999999999985
20,0.016359999999999996
21,0.017874999999999988
22,0.017689999999999994
23,0.018329999999999985
24,0.016359999999999996
25,0.017874999999999988
26,0.017689999999999994
27,0.018329999999999985
28,0.0
29,0.0
