,Nflow
0,0.02175499999999998
1,0.019175000000000008
2,0.01886999999999998
3,0.01765999999999999
4,0.01935
5,0.020265
6,0.01729499999999999
7,0.018209999999999976
8,0.01969999999999997
9,0.01882
10,0.018009999999999984
11,0.02766499999999996
12,0.01647
13,0.019565000000000006
14,0.018954999999999975
15,0.020940000000000007
16,0.015429999999999998
17,0.02383499999999997
18,0.018954999999999975
19,0.020940000000000007
20,0.015429999999999998
21,0.02383499999999997
22,0.018954999999999975
23,0.020940000000000007
24,0.015429999999999998
25,0.02383499999999997
26,0.018954999999999975
27,0.020940000000000007
28,0.015429999999999998
29,0.02383499999999997
