,Nflow
0,0.031650000000000005
1,0.02998500000000001
2,0.02878
3,0.030325000000000005
4,0.031569999999999994
5,0.028749999999999994
6,0.03222500000000001
7,0.035795000000000014
8,0.03367000000000002
9,0.032734999999999986
10,0.03416500000000001
11,0.03245
12,0.03155000000000001
13,0.03381499999999999
14,0.038635000000000023
15,0.03671999999999998
16,0.031965000000000014
17,0.04346499999999999
18,0.030089999999999995
19,0.027009999999999996
20,0.031570000000000015
21,0.03580000000000001
22,0.03517500000000001
23,0.03323000000000001
24,0.03035999999999999
25,0.028729999999999985
26,0.027179999999999992
27,0.03354999999999999
28,0.034040000000000015
29,0.037170000000000016
