,Nflow
0,0.016959999999999992
1,0.019400000000000004
2,0.017284999999999995
3,0.017869999999999983
4,0.016559999999999988
5,0.017265000000000003
6,0.018805000000000002
7,0.017284999999999995
8,0.017869999999999983
9,0.016559999999999988
10,0.017265000000000003
11,0.018805000000000002
12,0.017284999999999995
13,0.017869999999999983
14,0.016559999999999988
15,0.017265000000000003
16,0.018805000000000002
17,0.017284999999999995
18,0.017869999999999983
19,0.016559999999999988
20,0.017265000000000003
21,0.018805000000000002
22,0.017284999999999995
23,0.017869999999999983
24,0.016559999999999988
25,0.017265000000000003
26,0.018805000000000002
27,0.017284999999999995
28,0.017869999999999983
29,0.016559999999999988
