,Nflow
0,0.02205333333333335
1,0.021913333333333344
2,0.030420000000000023
3,0.022193333333333308
4,0.021959999999999973
5,0.01866666666666667
6,0.01941333333333332
7,0.0175
8,0.018953333333333343
9,0.01872666666666668
10,0.021699999999999976
11,0.019700000000000006
12,0.021820000000000016
13,0.018533333333333343
14,0.02138666666666668
15,0.02076666666666668
16,0.026293333333333356
17,0.03233999999999996
18,0.02614666666666669
19,0.01868
20,0.019046666666666674
21,0.019186666666666675
22,0.02618000000000002
23,0.019326666666666662
24,0.01896666666666667
25,0.01994000000000001
26,0.03459333333333336
27,0.03500666666666669
28,0.01879999999999999
29,0.018933333333333337
