,Nflow
0,0.023040000000000015
1,0.018479999999999996
2,0.025486666666666633
3,0.03351333333333329
4,0.037026666666666624
5,0.026893333333333356
6,0.018999999999999993
7,0.020426666666666666
8,0.020053333333333333
9,0.021253333333333315
10,0.018633333333333328
11,0.021593333333333343
12,0.03661999999999996
13,0.034313333333333355
14,0.0265733333333333
15,0.020633333333333313
16,0.018306666666666662
17,0.021379999999999975
18,0.02150000000000001
19,0.01866
20,0.01950666666666666
21,0.040520000000000035
22,0.02058666666666665
23,0.019633333333333332
24,0.019126666666666653
25,0.018026666666666667
26,0.02665999999999996
27,0.020366666666666675
28,0.020013333333333327
29,0.022533333333333308
