,Nflow
0,0.018613333333333346
1,0.03217333333333329
2,0.012826666666666658
3,0.03821333333333329
4,0.01558666666666665
5,0.029193333333333352
6,0.014913333333333317
7,0.02979999999999996
8,0.01570666666666665
9,0.013419999999999993
10,0.015126666666666667
11,0.01747999999999997
12,0.018806666666666676
13,0.017373333333333314
14,0.02043333333333335
15,0.023486666666666635
16,0.020419999999999962
17,0.023666666666666687
18,0.022440000000000015
19,0.016326666666666653
20,0.024593333333333356
21,0.01567333333333331
22,0.017486666666666633
23,0.016379999999999985
24,0.018286666666666642
25,0.02507333333333335
26,0.03657333333333328
27,0.01618000000000001
28,0.015400000000000004
29,0.013573333333333331
