,TRUST,TRUST++ MV,TRUST++ tuned,boosting,MC,K_tuned
0,0.014053333333333305,0.01041333333333333,0.009066666666666666,0.009879999999999984,0.011686666666666653,30.0
1,0.018246666666666637,0.01035999999999998,0.00943333333333332,0.010766666666666648,0.011726666666666658,60.0
2,0.015246666666666643,0.010746666666666661,0.009299999999999989,0.01009999999999999,0.01236666666666665,25.0
3,0.012419999999999981,0.011153333333333319,0.00987333333333332,0.009833333333333324,0.011639999999999972,30.0
4,0.02043999999999996,0.011073333333333315,0.009293333333333322,0.010073333333333311,0.009899999999999992,15.0
5,0.018766666666666664,0.010906666666666658,0.009633333333333317,0.009779999999999992,0.011553333333333313,15.0
6,0.019893333333333298,0.011026666666666648,0.009433333333333328,0.009873333333333316,0.010673333333333316,10.0
7,0.019653333333333325,0.011586666666666651,0.009586666666666653,0.010579999999999978,0.010933333333333314,10.0
8,0.01741999999999996,0.011193333333333317,0.009219999999999994,0.009939999999999992,0.011506666666666653,10.0
9,0.019806666666666663,0.010993333333333327,0.008886666666666659,0.010173333333333322,0.012879999999999977,10.0
10,0.020273333333333327,0.010946666666666655,0.008993333333333329,0.010119999999999987,0.010479999999999975,10.0
11,0.019373333333333295,0.010839999999999985,0.00936666666666666,0.010246666666666661,0.011213333333333316,20.0
12,0.019753333333333338,0.009973333333333334,0.009306666666666663,0.009679999999999987,0.013199999999999979,10.0
13,0.011646666666666645,0.010573333333333318,0.00912666666666666,0.009706666666666646,0.01141999999999999,10.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
