,Nflow
0,0.03489999999999999
1,0.033519999999999994
2,0.032299999999999995
3,0.039599999999999975
4,0.03312
5,0.03281999999999999
6,0.034086666666666654
7,0.03204666666666667
8,0.03922666666666663
9,0.03247333333333333
10,0.03198666666666667
11,0.039959999999999975
12,0.03575999999999998
13,0.03517333333333331
14,0.03329333333333334
15,0.03353333333333333
16,0.05609333333333329
17,0.035959999999999985
18,0.08330666666666663
19,0.04667999999999996
20,0.03680666666666665
21,0.03568666666666665
22,0.03136666666666666
23,0.032339999999999994
24,0.03365999999999998
25,0.03184666666666666
26,0.03323333333333333
27,0.030866666666666667
28,0.03344
29,0.03578666666666663
