,Nflow
0,0.030793333333333357
1,0.025339999999999977
2,0.02724666666666665
3,0.02306666666666664
4,0.03324666666666662
5,0.03441333333333329
6,0.029339999999999998
7,0.026833333333333334
8,0.030079999999999992
9,0.024939999999999976
10,0.025613333333333335
11,0.022726666666666645
12,0.02716
13,0.026106666666666663
14,0.02437999999999998
15,0.02985999999999997
16,0.027713333333333298
17,0.05401333333333329
18,0.027246666666666676
19,0.02421333333333331
20,0.028900000000000016
21,0.026699999999999956
22,0.022593333333333323
23,0.03153999999999996
24,0.02754666666666666
25,0.02723333333333334
26,0.025626666666666638
27,0.03298000000000003
28,0.038959999999999946
29,0.03590000000000003
