,Nflow
0,0.036613333333333324
1,0.034539999999999994
2,0.031046666666666674
3,0.033479999999999996
4,0.03309333333333332
5,0.037173333333333315
6,0.03150666666666666
7,0.03134000000000001
8,0.03185333333333334
9,0.03082666666666667
10,0.03327333333333334
11,0.03166666666666667
12,0.034233333333333345
13,0.034679999999999996
14,0.03431999999999999
15,0.03699333333333331
16,0.03107333333333333
17,0.03389999999999999
18,0.03272
19,0.03741333333333331
20,0.033133333333333334
21,0.033153333333333326
22,0.033806666666666665
23,0.032366666666666655
24,0.04361333333333331
25,0.03375999999999999
26,0.034033333333333325
27,0.030566666666666662
28,0.057913333333333296
29,0.035413333333333304
