,Nflow
0,0.037326666666666654
1,0.030393333333333324
2,0.037433333333333325
3,0.04275999999999997
4,0.03481999999999998
5,0.030646666666666676
6,0.03297999999999998
7,0.03469333333333332
8,0.03638666666666665
9,0.03406666666666666
10,0.03893999999999997
11,0.05877999999999995
12,0.03127333333333335
13,0.04533999999999996
14,0.03290666666666667
15,0.033366666666666656
16,0.030153333333333338
17,0.032146666666666664
18,0.030813333333333328
19,0.03391999999999999
20,0.03078
21,0.036779999999999986
22,0.03657333333333333
23,0.041553333333333296
24,0.035893333333333305
25,0.03601333333333334
26,0.03635333333333332
27,0.0375133333333333
28,0.03278666666666665
29,0.034099999999999984
