,Nflow
0,0.03166666666666662
1,0.035373333333333284
2,0.024366666666666644
3,0.02657999999999997
4,0.024899999999999967
5,0.026193333333333322
6,0.024966666666666644
7,0.026253333333333313
8,0.024540000000000003
9,0.026506666666666668
10,0.027313333333333318
11,0.030306666666666628
12,0.02746
13,0.0299133333333333
14,0.024386666666666633
15,0.026833333333333334
16,0.025059999999999985
17,0.026113333333333343
18,0.028513333333333328
19,0.04805999999999995
20,0.028946666666666634
21,0.04865333333333328
22,0.031086666666666634
23,0.025206666666666648
24,0.026239999999999982
25,0.024439999999999996
26,0.027280000000000002
27,0.02460666666666666
28,0.02381333333333333
29,0.04947999999999994
