,Nflow
0,0.014800000000000004
1,0.015279999999999998
2,0.017173333333333336
3,0.028666666666666688
4,0.02666666666666669
5,0.017566666666666647
6,0.015813333333333315
7,0.013699999999999999
8,0.01334666666666666
9,0.013886666666666657
10,0.016073333333333342
11,0.015253333333333324
12,0.013926666666666658
13,0.050539999999999946
14,0.013459999999999995
15,0.016380000000000006
16,0.012239999999999997
17,0.01739333333333331
18,0.039786666666666616
19,0.019213333333333336
20,0.016393333333333343
21,0.015239999999999983
22,0.024253333333333352
23,0.015286666666666655
24,0.04861999999999996
25,0.015726666666666674
26,0.01851333333333334
27,0.020346666666666683
28,0.027359999999999964
29,0.025880000000000018
