,Nflow
0,0.033353333333333325
1,0.034686666666666664
2,0.03286666666666666
3,0.03333333333333333
4,0.04013333333333332
5,0.03640666666666666
6,0.03412
7,0.03457999999999999
8,0.032420000000000004
9,0.03412
10,0.034786666666666674
11,0.033233333333333344
12,0.03912000000000001
13,0.03373333333333334
14,0.03788666666666666
15,0.032453333333333334
16,0.03549333333333332
17,0.03410666666666667
18,0.03407333333333333
19,0.03508666666666667
20,0.03339333333333333
21,0.03314
22,0.03575333333333333
23,0.035359999999999996
24,0.03579999999999999
25,0.036966666666666655
26,0.03420666666666666
27,0.035673333333333335
28,0.03278
29,0.03326666666666666
