,Nflow
0,0.02895333333333332
1,0.048546666666666675
2,0.029739999999999996
3,0.02828
4,0.029393333333333327
5,0.02768
6,0.02966666666666665
7,0.028633333333333327
8,0.03315333333333334
9,0.032033333333333316
10,0.025546666666666665
11,0.031666666666666655
12,0.030406666666666655
13,0.028459999999999996
14,0.033406666666666654
15,0.032086666666666645
16,0.048546666666666675
17,0.028126666666666657
18,0.029299999999999986
19,0.04892666666666667
20,0.02624
21,0.030913333333333324
22,0.029226666666666675
23,0.02727333333333334
24,0.03137333333333332
25,0.03208
26,0.02806666666666666
27,0.03343333333333332
28,0.038779999999999974
29,0.029693333333333325
