,Nflow
0,0.03640666666666666
1,0.03739999999999998
2,0.035433333333333324
3,0.038473333333333325
4,0.03590666666666666
5,0.03442666666666667
6,0.03590666666666667
7,0.031740000000000004
8,0.03589333333333332
9,0.03202
10,0.03603333333333332
11,0.042006666666666644
12,0.038720000000000004
13,0.03251333333333333
14,0.03234666666666667
15,0.03479333333333333
16,0.032659999999999995
17,0.03723333333333333
18,0.037493333333333344
19,0.03337999999999999
20,0.06810666666666669
21,0.03542666666666667
22,0.03443333333333333
23,0.0328
24,0.036739999999999995
25,0.0328
26,0.035800000000000005
27,0.03370666666666666
28,0.035179999999999996
29,0.0326
