,Nflow
0,0.027546666666666622
1,0.03163999999999996
2,0.02325999999999997
3,0.027619999999999967
4,0.0263133333333333
5,0.030479999999999965
6,0.023693333333333313
7,0.027953333333333295
8,0.028946666666666624
9,0.028773333333333304
10,0.0299533333333333
11,0.027013333333333302
12,0.029286666666666634
13,0.021473333333333317
14,0.025106666666666642
15,0.030906666666666638
16,0.021919999999999978
17,0.025859999999999966
18,0.03172666666666662
19,0.029279999999999973
20,0.023426666666666637
21,0.027506666666666634
22,0.028146666666666632
23,0.022793333333333318
24,0.02919999999999997
25,0.026113333333333297
26,0.027219999999999966
27,0.027979999999999963
28,0.037826666666666627
29,0.04000666666666663
