,Nflow
0,0.043999999999999984
1,0.03687333333333333
2,0.03775333333333333
3,0.035553333333333326
4,0.03438
5,0.036733333333333326
6,0.035413333333333324
7,0.03608000000000001
8,0.03322
9,0.04095333333333332
10,0.0375
11,0.03291999999999999
12,0.03413333333333334
13,0.035713333333333326
14,0.03421333333333333
15,0.03493333333333334
16,0.035386666666666663
17,0.038126666666666656
18,0.036900000000000016
19,0.03526666666666666
20,0.035006666666666665
21,0.03469333333333334
22,0.03522666666666666
23,0.03829333333333333
24,0.06994666666666664
25,0.033306666666666665
26,0.032799999999999996
27,0.03665333333333334
28,0.033560000000000006
29,0.03320666666666667
