,Nflow
0,0.03717999999999999
1,0.038866666666666654
2,0.03904666666666665
3,0.03693999999999999
4,0.03604666666666666
5,0.036239999999999994
6,0.03645333333333333
7,0.03344
8,0.018553333333333318
9,0.03539333333333332
10,0.018266666666666646
11,0.03956666666666666
12,0.03373999999999999
13,0.03800666666666666
14,0.03999333333333332
15,0.03792666666666666
16,0.038806666666666656
17,0.032006666666666655
18,0.016793333333333316
19,0.03753999999999999
20,0.037986666666666655
21,0.04174666666666665
22,0.036719999999999996
23,0.03524666666666666
24,0.03727333333333332
25,0.03755999999999998
26,0.03797999999999999
27,0.03866666666666666
28,0.038166666666666654
29,0.03243999999999998
