,Nflow
0,0.024746666666666636
1,0.023799999999999974
2,0.02655999999999997
3,0.027699999999999968
4,0.0264533333333333
5,0.0245133333333333
6,0.021433333333333308
7,0.029726666666666627
8,0.023599999999999975
9,0.024313333333333305
10,0.027819999999999966
11,0.031526666666666626
12,0.01984666666666666
13,0.02759999999999997
14,0.027873333333333306
15,0.025059999999999968
16,0.026699999999999963
17,0.026913333333333303
18,0.022353333333333312
19,0.023173333333333317
20,0.025353333333333304
21,0.026966666666666642
22,0.02646666666666664
23,0.026446666666666632
24,0.030013333333333295
25,0.02493333333333331
26,0.024339999999999976
27,0.027106666666666637
28,0.028686666666666624
29,0.024599999999999973
