,Nflow
0,0.0355
1,0.04197999999999999
2,0.03663333333333333
3,0.03992666666666665
4,0.03635999999999999
5,0.03653999999999999
6,0.03803999999999999
7,0.03444666666666666
8,0.03604666666666666
9,0.03837333333333332
10,0.018179999999999974
11,0.039039999999999984
12,0.030959999999999988
13,0.03685999999999999
14,0.04085999999999999
15,0.02019999999999997
16,0.017293333333333317
17,0.03739333333333332
18,0.03315333333333332
19,0.03646
20,0.03815999999999999
21,0.034046666666666656
22,0.03360666666666666
23,0.022486666666666648
24,0.04081333333333331
25,0.03812666666666665
26,0.03507333333333333
27,0.035573333333333325
28,0.037279999999999994
29,0.03868666666666665
