,TRUST,TRUST++ MV,TRUST++ tuned,boosting,MC,K_tuned
0,0.02279999999999995,0.018909999999999972,0.01848499999999998,0.019009999999999968,0.028309999999999988,85.0
1,0.024540000000000017,0.020889999999999995,0.021019999999999976,0.022879999999999998,0.030145000000000005,85.0
2,0.02381499999999998,0.019419999999999982,0.01853999999999998,0.01891499999999997,0.030605000000000004,60.0
3,0.02511,0.01973499999999998,0.018139999999999976,0.021594999999999986,0.031784999999999994,55.0
4,0.024069999999999984,0.018835,0.019164999999999998,0.02239500000000001,0.030510000000000006,65.0
5,0.022209999999999983,0.017489999999999985,0.018484999999999998,0.018019999999999987,0.03185999999999999,60.0
6,0.02178999999999998,0.01856999999999998,0.01834499999999999,0.020169999999999987,0.032289999999999985,80.0
7,0.027039999999999984,0.01844999999999999,0.018309999999999983,0.018834999999999977,0.03044000000000001,75.0
8,0.02386499999999998,0.019234999999999974,0.018369999999999977,0.022099999999999967,0.029730000000000003,70.0
9,0.02398499999999995,0.01973499999999998,0.019064999999999985,0.02284,0.030740000000000024,90.0
10,0.024729999999999985,0.018894999999999995,0.018575000000000008,0.02183999999999999,0.029859999999999998,95.0
11,0.026395,0.02023499999999999,0.020419999999999994,0.022344999999999976,0.031850000000000024,65.0
12,0.02187999999999999,0.01764999999999999,0.01764999999999999,0.019719999999999988,0.029694999999999992,100.0
13,0.021814999999999987,0.01880999999999999,0.018510000000000006,0.02037499999999997,0.028975,95.0
14,0.02224499999999999,0.017779999999999997,0.01834499999999999,0.019754999999999977,0.02976500000000001,90.0
15,0.022694999999999993,0.017669999999999995,0.017454999999999977,0.019999999999999993,0.031835000000000016,90.0
16,0.021794999999999978,0.017169999999999987,0.01705999999999999,0.022239999999999985,0.03268,85.0
17,0.022715000000000006,0.01846,0.02004499999999999,0.021464999999999984,0.02898999999999998,60.0
18,0.02269,0.018539999999999994,0.018049999999999997,0.01965999999999998,0.031224999999999982,70.0
19,0.022334999999999983,0.01736,0.017695000000000006,0.021309999999999975,0.03055499999999999,60.0
20,0.021194999999999995,0.01820999999999998,0.018299999999999986,0.01943999999999997,0.032665,95.0
21,0.023045000000000003,0.019045,0.018454999999999992,0.02048,0.032959999999999996,80.0
22,0.021914999999999987,0.01821999999999998,0.01844999999999998,0.020564999999999962,0.028459999999999982,80.0
23,0.022604999999999983,0.017259999999999984,0.017259999999999984,0.01976499999999999,0.029749999999999995,100.0
24,0.023985000000000003,0.018974999999999992,0.018664999999999987,0.020489999999999987,0.03157000000000001,75.0
25,0.02464999999999998,0.01829499999999998,0.018544999999999992,0.02150999999999997,0.031039999999999998,70.0
26,0.026020000000000015,0.019369999999999984,0.01869499999999999,0.021859999999999973,0.029890000000000024,80.0
27,0.02142999999999998,0.01843999999999997,0.018414999999999994,0.020824999999999986,0.02959499999999999,70.0
28,0.023025000000000007,0.017654999999999994,0.018834999999999963,0.018129999999999993,0.028575000000000017,60.0
29,0.02104499999999998,0.018679999999999985,0.018385000000000002,0.01909499999999998,0.028870000000000017,50.0
