,Nflow
0,0.04769140625000001
1,0.10458593749999998
2,0.04310546875000002
3,0.06056640625000001
4,0.04617968750000002
5,0.051546875000000006
6,0.08987109374999999
7,0.045113281250000026
8,0.055894531250000004
9,0.05587109375
10,0.05881640625000001
11,0.049441406250000014
12,0.05293359375000001
13,0.04208203125000003
14,0.060394531249999994
15,0.04230859375000002
16,0.04269531250000002
17,0.08626562499999998
18,0.04142968750000002
19,0.048136718750000015
20,0.08164453125
21,0.0527578125
22,0.04777734375000002
23,0.04241015625000001
24,0.04221875000000003
25,0.057714843749999994
26,0.09230078125
27,0.04335937500000001
28,0.04335156250000003
29,0.04570312500000001
