,Nflow
0,0.05040625000000002
1,0.10138671875
2,0.045320312500000015
3,0.04616015625000001
4,0.04374218750000003
5,0.04639453125000001
6,0.045308593750000015
7,0.06434375
8,0.05019140625000001
9,0.040960937500000016
10,0.04689453125000001
11,0.04113671875000002
12,0.05963671875
13,0.06788671874999999
14,0.05782421875
15,0.059390625
16,0.04640234375000001
17,0.0583359375
18,0.050394531250000006
19,0.06371875
20,0.05881640625
21,0.04425781250000003
22,0.08110546874999999
23,0.04089062500000002
24,0.04515625000000002
25,0.047035156250000015
26,0.06444921875
27,0.06920703125
28,0.07592187499999999
29,0.04761718750000001
